Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha),RSS
1.001000,0.000000,12.652793,2.556850,11.873505,2.478854,10.381933,2.547877,11.683660,2.564882,11.009497,2.526611,15.620680,2.753386,12.008634,2.777350,9.413847,2.829024,10.118561,2.882211,9.281734,2.842117,9.243905,2.751485,11.057859,2.888354,12.215143,2.614033,10.823641,2.915953,12.028615,2.963130,12.695531,2.884408,11.047431,2.969225,12.252142,3.097139,10.152152,3.097974,12.447809,3.092492,9.246213,3.107676,12.942151,-2.955740,9.644926,-3.138338,10.068884,-3.056683,10.701166,-3.080518,10.704088,-2.713231,11.282133,-2.882894,11.921709,-2.882268,13.692574,-3.096030,11.325627,-2.874016,12.244153,-2.795316,13.541070,-2.755607,-24.368783
1.102000,0.000000,15.019306,2.368463,11.328765,2.559321,14.087562,2.463171,9.146577,2.521771,11.522456,2.613137,11.280795,2.595679,12.202498,2.581027,9.470895,2.778309,11.647559,2.768693,9.865207,2.825259,11.534189,2.614992,11.396167,3.106912,14.372794,2.880821,10.943382,2.922397,10.898154,2.729060,10.104429,-3.115043,10.149210,2.923249,10.583126,3.110403,10.009070,3.079499,9.524443,3.118996,10.416397,3.113975,10.696807,3.125835,11.566282,-3.076132,10.653773,-3.046631,10.117521,-2.936116,12.422404,3.120858,9.585086,-2.875161,12.696898,-2.897305,10.156361,-2.872070,10.525879,-2.849065,12.278980,-2.750705,10.995587,-2.614679,-24.522824
1.202000,0.000000,12.223550,2.548422,10.851880,2.399943,10.471114,2.710515,9.151931,2.687999,11.702922,2.721510,11.316272,2.676870,11.274579,2.761257,11.375375,2.834108,11.189015,2.836796,12.815028,2.804148,10.724330,2.880572,11.173456,2.734019,11.009586,3.003875,9.122844,2.922146,11.122315,2.762760,9.521572,2.989391,12.251489,-3.074834,9.184972,3.100605,11.043182,-3.087332,10.633179,3.067453,9.722547,-2.971611,10.195438,-3.037052,10.208041,-3.079158,10.579254,-3.007609,9.966700,-3.073137,10.089269,-2.817705,10.467804,-2.825514,9.749710,-2.919113,9.706947,-2.775069,10.468232,-2.728648,9.777808,-2.781686,14.222976,-2.691305,-24.187927
1.302000,0.000000,10.281393,2.573506,9.474362,2.632501,10.709393,2.424209,12.980102,2.595939,9.920958,2.822703,9.604151,2.835669,10.139628,2.872980,8.838452,2.746321,12.180151,2.958965,10.828352,2.893516,8.727249,3.041440,9.728279,2.747642,10.732799,2.989858,10.975709,-3.105787,12.359682,3.121438,12.446166,-3.105245,9.504982,3.027442,10.356855,2.998942,12.134446,3.033930,12.009109,3.099894,9.549578,-3.064363,10.501767,-2.982162,8.902392,-3.010041,9.394291,-2.789078,9.604096,-2.963371,10.609497,-2.940428,10.187444,-2.806951,10.510846,-2.704491,11.657378,-2.731017,9.113321,-2.686981,10.610497,-2.892582,10.497173,-2.587686,-23.432209
1.402000,0.000000,11.346776,2.695625,10.247346,2.815124,9.564745,2.608472,8.988111,2.811339,9.697625,2.817298,8.879286,2.674067,8.284091,2.943144,8.991438,2.697595,9.186912,2.930074,8.118648,2.840720,9.022499,3.111949,8.437563,2.975628,8.798114,3.004039,8.673647,-3.118211,9.764001,2.972485,9.344232,2.939749,7.683290,2.994145,9.235528,-3.013925,8.174650,-3.082007,9.598640,-3.006150,8.327022,-2.941729,11.405892,-3.063612,8.974166,-2.969826,8.973690,-2.789412,8.737756,-2.772058,9.484032,-2.899133,9.626113,-2.833929,9.338459,-2.681155,10.974903,-2.800376,8.225652,-2.640754,9.872200,-2.538709,8.495580,-2.648570,-22.752117
1.503000,0.000000,10.465255,2.712146,9.837409,2.750739,9.151305,2.735551,10.561809,2.772429,10.270953,2.895213,8.356558,2.810168,8.882771,3.002481,9.982515,2.986032,9.541979,3.057548,9.533808,3.077036,8.319064,3.076428,8.238350,3.005667,8.430213,3.056201,7.928177,-3.128455,10.030651,3.085073,10.223313,-3.037076,8.921397,-3.011695,8.764222,-2.933272,9.083356,-2.946375,9.005270,-2.931117,9.165050,-2.903135,8.694872,-2.898038,9.070972,-2.958102,9.096668,-2.905530,10.708500,-2.792294,8.772446,-2.642826,8.792382,-2.807113,9.134547,-2.783664,10.047186,-2.584852,9.344797,-2.658955,9.329701,-2.473259,9.602145,-2.570141,-22.869068
1.603000,0.000000,12.141869,2.841105,10.969920,2.835188,10.878701,2.990502,11.798887,2.799011,10.962251,-3.133349,12.785260,2.887739,10.526518,3.053202,11.261037,-3.120921,14.287258,-3.111530,10.783367,2.887974,12.635783,3.067316,11.365289,2.901486,11.301878,3.101628,12.297450,-3.027106,11.168705,-2.842203,10.875539,-2.968792,11.174554,-3.079539,10.855715,-2.888437,12.050592,-2.914547,11.739801,-3.030045,10.719673,-2.751649,11.444387,-2.861035,10.614527,-2.580740,12.275540,-2.627605,9.108455,-2.695888,11.915326,-2.602445,10.850739,-2.611454,13.862195,-2.577137,10.929492,-2.644736,10.689783,-2.401326,12.981291,-2.660509,11.408949,-2.530061,-24.772835
1.704000,0.000000,19.220312,-1.479604,17.629214,-1.593406,16.839123,-1.519494,18.583376,-1.743620,18.879978,-2.009411,18.570180,-1.904290,15.145859,-1.930000,17.150638,-2.091370,19.659214,-2.175963,20.907222,-2.375987,18.228304,-2.320858,19.188443,-2.512664,18.001853,-2.568486,18.614788,-2.778752,17.849911,-2.859731,20.281857,-2.841409,20.952874,-2.990669,17.909040,-3.038511,16.732893,3.068977,16.645968,3.029851,17.121034,2.957654,18.802503,2.880654,13.680424,2.913447,16.094587,2.601480,15.851710,2.673900,16.335229,2.596362,16.060275,2.513632,16.432540,2.304752,17.801715,2.221880,18.251071,2.113447,18.493602,2.046224,15.314599,1.948939,-28.519783
1.804000,0.000000,27.306294,2.780507,26.582930,2.954117,29.694944,2.837422,31.432856,2.839350,24.810847,2.951475,27.912227,2.939743,27.266527,2.901176,22.535759,2.951094,25.198251,3.132305,25.304727,3.021587,29.574859,-3.090052,23.392084,2.947506,23.086124,-3.105874,23.129853,-2.977463,23.616593,-3.004479,27.344444,-2.953856,24.685774,-3.027467,22.443641,-2.829589,19.989356,-2.985359,25.792858,-2.879035,23.712742,-2.910110,23.545857,-2.837666,23.256546,-2.677663,28.333092,-2.817748,25.858175,-2.715531,25.242469,-2.747426,22.913644,-2.456212,23.814055,-2.532323,24.239761,-2.517401,24.763696,-2.483119,26.328219,-2.462522,23.783775,-2.488301,-31.818102
1.904000,0.000000,16.933021,2.475179,17.031371,2.374715,15.320882,2.532144,20.581019,2.478821,16.302277,2.573580,16.542862,2.715469,15.871128,2.712224,15.862549,2.717636,16.575045,2.718561,18.066226,2.605387,19.389632,2.948407,13.778559,2.675752,17.508879,2.829009,14.455585,2.769001,14.037198,2.738970,14.468815,3.071628,14.493094,3.072763,14.519325,3.127103,15.967913,3.002375,17.497109,3.136607,16.042338,-2.969416,16.924555,3.107283,18.372567,-3.028929,15.347259,-3.067373,16.414337,-2.985904,18.116165,-3.038223,15.204854,-3.008613,20.116305,-2.985859,18.576004,-2.820021,16.090873,-3.027503,15.070551,-2.924039,16.543541,-2.829768,-27.856640
2.004000,0.000000,10.351947,2.455452,11.773028,2.355046,10.714588,2.714060,10.623192,2.791363,10.063922,2.757313,9.007182,2.708675,10.891215,2.780444,9.005568,2.901272,10.825668,2.729861,9.099280,2.792422,9.507631,2.785815,8.885511,3.009689,9.791313,2.789978,9.430255,3.102379,9.761846,2.941674,9.912437,3.100209,8.968291,3.127065,9.527219,-3.120662,8.595557,3.101592,10.165757,3.038641,8.998934,-3.106231,9.870395,-3.086183,9.927456,-2.966361,10.551210,-2.973523,8.273083,-2.930023,9.144982,-2.865927,9.464916,-2.825204,9.465760,-3.055928,9.899477,-2.918841,7.879843,-2.704738,9.948159,-2.800113,9.903308,-2.654451,-23.389205
2.105000,0.000000,9.417488,2.778880,9.920460,2.808439,9.703523,2.756107,10.716760,2.862266,10.166193,2.788405,10.706251,2.899099,9.602778,2.714320,9.218974,2.923005,10.105216,2.936706,8.545676,3.022387,10.241087,3.027356,10.788370,-3.091126,11.266685,-3.130245,9.921150,3.140742,10.125693,-3.008563,9.071282,-3.131751,9.142467,-3.091504,9.277724,-2.957436,9.016936,-2.950702,9.680189,-3.005054,9.487439,-3.004692,11.481001,-2.869016,9.735045,-2.691885,11.010298,-2.888005,12.339932,-2.716307,9.062309,-2.808930,9.307151,-2.679024,10.710317,-2.826880,9.142699,-2.686745,10.321824,-2.750181,12.229502,-2.511507,10.484958,-2.472098,-23.650708
2.205000,0.000000,15.388184,2.858415,16.915920,2.993688,15.589999,3.025515,15.781764,2.904553,18.428553,3.055530,16.517293,3.121986,15.579537,-3.082059,13.018416,-3.061614,15.697958,-3.115238,16.298326,3.136991,20.363982,-3.055428,16.261454,-2.986639,15.072240,-2.905004,18.875771,-3.084653,16.070608,-2.872582,15.537885,-2.914330,16.811646,-2.833337,14.667484,-2.869771,16.005988,-2.732793,14.517776,-2.748310,15.029621,-2.694540,14.581661,-2.636678,19.264875,-2.702208,18.296033,-2.512116,15.584889,-2.585862,18.660884,-2.657324,15.041408,-2.445946,15.075665,-2.516315,14.662209,-2.375921,14.855457,-2.469045,17.961299,-2.328134,17.362670,-2.281991,-27.852801
2.306000,0.000000,29.314263,2.660558,25.653576,2.608952,21.862859,2.726939,26.110242,2.705753,25.809256,2.682807,29.717149,2.828481,18.670580,2.997315,21.225400,2.835119,27.261836,2.797444,23.442969,3.026531,23.244928,2.993643,30.181187,2.720718,26.645769,2.926951,27.472595,-3.109958,24.491788,-3.109847,24.439025,-3.125960,27.720558,2.998546,24.816624,-3.134842,22.364717,-3.138260,25.704667,-2.870740,18.248128,-3.092562,24.090103,-2.924623,23.587804,-3.003409,20.965638,-2.894181,21.396939,-2.876306,26.099029,-2.864195,19.991021,-2.763501,22.188285,-2.839062,29.815062,-2.579709,21.466537,-2.713754,20.903526,-2.630951,23.383472,-2.476069,-30.914539
2.406000,0.000000,13.818602,2.508668,14.319754,2.637166,12.016788,2.431725,13.805637,2.435619,11.870473,2.609271,16.901364,2.484219,13.016315,2.583309,10.847313,2.494417,11.429857,2.600561,11.277794,2.681540,10.651217,2.645514,12.635620,2.959414,11.872508,2.772670,13.241878,2.937563,10.654590,2.831789,11.952511,2.746334,10.833249,2.901824,11.152856,2.957116,10.042870,2.963084,13.710824,3.026944,10.784960,2.838413,14.191696,3.099102,13.723088,-3.129799,14.106646,3.128524,12.999222,3.088177,10.909654,-3.073424,11.655087,-3.072021,12.145069,-3.051237,11.971636,-2.968183,14.009924,-3.073840,11.389276,-2.686873,12.398590,-2.728034,-25.275152
2.506000,0.000000,8.340019,2.558043,9.342681,2.424049,9.742390,2.629438,9.704073,2.580718,10.403511,2.683221,9.338002,2.776341,9.780857,2.733686,9.552749,2.700091,8.836288,2.926274,8.075811,2.724235,9.353341,2.798964,9.198878,2.794163,8.008472,2.893030,7.624610,2.815677,8.112090,2.950026,8.994621,2.935873,8.137336,3.067697,8.511064,2.917415,10.042030,-3.137759,8.622848,3.126476,9.272927,3.010058,8.912441,-3.069001,7.543790,-3.013297,9.755957,3.133092,9.665227,-3.021115,8.787172,-3.012898,11.028469,-2.793967,8.520856,-2.724920,10.601429,-2.741224,8.263459,-2.813214,8.569284,-2.719181,9.259700,-2.715797,-22.729593
2.606000,0.000000,11.807327,2.816388,12.386387,2.714474,14.226090,2.899896,13.798566,2.827208,12.062059,2.979138,11.289812,3.075013,13.254294,2.950852,10.522517,-3.118655,12.163484,-2.947069,12.065239,3.082009,12.019965,-3.068311,13.267016,2.982445,12.732618,-3.032931,13.274452,3.122250,10.767334,-3.006272,11.712558,-2.982915,14.706736,-2.752579,15.044269,-3.009946,11.406011,-3.012250,11.123379,-2.660200,10.355088,-2.703820,12.731497,-2.773798,11.226035,-2.538108,11.438614,-2.672115,11.629003,-2.810072,11.233318,-2.748673,13.250466,-2.638942,12.503477,-2.585621,10.510141,-2.429867,12.693560,-2.415363,11.756579,-2.666704,13.776309,-2.435514,-25.155851
2.706000,0.000000,22.326211,-1.408476,22.626474,-1.507511,19.234260,-1.615664,21.682835,-1.676780,22.635913,-1.852869,20.979818,-1.901370,20.789747,-2.065956,18.480810,-2.086193,19.920885,-2.225457,21.088771,-2.165801,19.683436,-2.359538,18.449196,-2.416076,18.324979,-2.611449,19.464106,-2.594695,17.866541,-2.648533,20.118139,-2.741222,19.912865,-2.866794,19.810784,-3.008710,20.309843,3.070445,20.289073,3.043530,19.820580,3.046908,21.194048,2.941963,17.023428,2.906261,20.163631,2.856112,20.417152,2.635217,18.773889,2.544271,17.697737,2.596434,19.589249,2.442986,19.318835,2.271094,18.627234,2.246946,18.357601,2.116867,21.905874,2.135069,-29.624951
2.807000,0.000000,26.651635,2.609663,23.474108,2.644511,21.910407,2.613464,25.354804,2.863355,21.454899,2.724396,22.623143,2.661482,21.555652,2.859611,21.482323,2.802449,20.890468,2.669233,19.931534,2.942529,20.761633,2.822682,21.634590,2.950745,20.862733,3.108882,17.146119,3.013210,22.091619,2.995693,22.046901,3.103521,18.030839,3.093569,18.927814,3.027960,21.157084,-3.131800,20.604301,-3.059397,22.997709,-3.066898,22.518154,-3.081775,22.866150,3.097220,24.009431,-3.074356,23.185825,-2.856547,25.717878,-2.735686,20.699873,-2.804523,24.943268,-2.784977,21.622702,-2.782461,22.046913,-2.749073,22.923398,-2.717935,18.690669,-2.622152,-30.453837
2.907000,0.000000,10.706378,2.321214,12.182239,2.441952,13.545168,2.369197,13.944036,2.355370,12.040055,2.550248,15.714086,2.688092,11.124705,2.462107,12.507587,2.617694,12.126975,2.635498,11.053883,2.543515,9.748193,2.431867,12.072969,2.841983,11.363002,2.695311,12.475170,2.660820,11.075442,2.748642,13.763691,2.872254,11.799793,2.921101,10.928227,2.982895,11.704810,2.928776,10.289891,3.070290,11.224403,3.113520,12.445858,2.924996,12.843954,3.089606,12.596184,-3.048667,10.424081,3.094767,10.276622,-3.141161,12.159963,3.096949,12.642337,-3.044795,13.912537,-2.935739,12.740092,-2.978014,13.290667,-2.952121,11.504387,-2.843912,-25.302195
3.007000,0.000000,9.099322,2.423189,9.054903,2.437918,8.027794,2.421568,10.033853,2.530591,9.307875,2.531143,8.654547,2.444873,9.165628,2.435431,7.444239,2.700579,10.260461,2.561312,9.988798,2.827580,8.093302,2.698603,9.210008,2.759943,9.967590,2.656996,9.105057,2.816807,9.151108,2.891465,8.386004,3.088402,10.788266,2.919541,9.628489,2.873866,8.260080,2.860352,8.911744,3.138325,11.000694,-3.077771,8.620799,2.980804,9.025460,-3.111376,8.886084,-2.883586,8.494985,3.131348,9.151472,-3.069441,9.933800,-2.940457,10.238993,-2.937581,8.222488,-2.925464,8.625050,-2.883054,10.328901,-2.939571,10.204763,-2.772173,-22.929346
3.107000,0.000000,9.075316,2.389827,8.837669,2.565493,10.841869,2.641967,9.006910,2.698175,10.103470,2.649298,10.543739,2.718937,9.182757,2.655604,8.241989,2.741412,9.012527,2.705942,9.687844,2.788769,8.845550,2.877278,8.990724,3.078363,8.708667,2.946478,8.018473,2.827415,8.289390,3.066461,9.590889,2.999643,8.621894,-3.071116,8.239880,3.112298,8.118084,-3.102241,9.933270,3.123315,8.983686,-3.101928,9.266140,-2.932066,8.644003,-2.978235,8.521881,-2.979490,10.508105,-2.991431,9.091689,-3.076995,10.752435,-2.852145,9.455463,-2.808209,8.722727,-2.768497,8.891260,-2.999151,9.599330,-2.753545,10.083320,-2.694974,-23.013651
3.207000,0.000000,10.122857,-1.763950,11.510041,-1.829213,12.425103,-1.900370,12.268764,-2.061442,12.589589,-1.898277,11.675695,-2.141659,10.455950,-2.344655,9.938539,-2.473870,11.642922,-2.308138,11.091254,-2.475900,11.190708,-2.473945,12.663494,-2.659956,10.717097,-2.714475,11.035755,-2.880219,11.607775,-2.996065,11.223350,-3.071836,11.533816,3.055711,11.534604,2.909595,13.559866,2.862339,11.192935,2.850596,10.040872,2.842304,10.597396,2.446264,13.126252,2.684782,11.151313,2.463386,11.218766,2.459003,11.381074,2.135343,12.227698,2.147520,12.879202,2.036225,12.959080,2.065433,12.033528,1.815962,10.582332,1.774212,11.243451,1.805907,-24.540518
3.308000,0.000000,14.944016,-1.548885,13.543293,-1.510989,12.427487,-1.782115,14.558271,-1.815908,13.731634,-1.906690,13.581887,-1.971650,16.146688,-2.056192,12.209690,-2.177899,13.867729,-2.317313,13.135203,-2.395402,12.423565,-2.462384,14.533151,-2.636832,13.102143,-2.708446,13.948909,-2.562428,14.460385,-3.018220,14.214262,-2.911125,14.042789,-3.093545,12.989346,-3.104450,13.664339,3.135552,11.564156,2.967718,12.278995,2.861781,12.289311,2.897335,13.720033,2.704900,14.812989,2.624862,10.457447,2.490514,12.689381,2.450454,13.921511,2.567302,13.090166,2.233449,14.199726,2.223764,13.417006,2.065197,12.667431,1.845505,14.006272,1.958293,-26.213687
3.408000,0.000000,16.696762,2.939677,16.812742,2.983518,17.779285,-3.131727,14.149282,3.101099,17.906849,2.979996,13.952903,3.079735,14.940724,3.117308,15.627663,-3.088869,15.368592,-3.100217,16.073553,-3.004864,13.604059,-3.024003,13.874206,-2.823513,15.528158,-2.912605,16.421154,-2.843277,12.874164,-2.855256,13.426841,-2.783466,14.110109,-2.850737,18.275879,-2.756003,14.636315,-2.823288,13.905811,-2.700374,13.619179,-2.733714,15.215606,-2.577651,14.690958,-2.454782,14.940038,-2.506126,15.596083,-2.481493,14.810967,-2.527857,15.678978,-2.598623,15.880095,-2.441699,16.393775,-2.500226,15.213134,-2.462513,14.892194,-2.265582,15.359777,-2.251609,-27.400182
